image,object_type,object_name,eccentricity,bbox_x,bbox_y,bbox_width,bbox_height,padded_size
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2517_1846.png,0.2395668381630175,2517,1846,14,15,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_657_1886.png,0.19896735370610918,657,1886,11,11,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_446_1985.png,0.16880639053846339,446,1985,11,11,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1484_2081.png,0.27666318436825055,1484,2081,14,13,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1721_2372.png,0.18285177042706802,1721,2372,14,14,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2545_2578.png,0.753683315397434,2545,2578,14,9,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1408_2624.png,0.07054297601973783,1408,2624,16,16,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_4099_2630.png,0.22085101001672067,4099,2630,16,16,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2611_2639.png,0.22579612370303653,2611,2639,13,12,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1943_3128.png,0.29621251463347176,1943,3128,12,12,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1030_3212.png,0.17216706449648247,1030,3212,13,12,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1184_3239.png,0.13309180682274777,1184,3239,17,17,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_358_3266.png,0.2368230317817234,358,3266,13,13,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2324_3400.png,0.27890958581306174,2324,3400,15,15,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1446_3591.png,0.09119146435996969,1446,3591,18,18,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3058_4025.png,0.17320912774640418,3058,4025,11,11,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1467_895.png,0.10368107682321727,1467,895,22,21,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3476_1052.png,0.16649056362851017,3476,1052,13,13,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2864_1264.png,0.2576042839194893,2864,1264,13,13,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2341_1362.png,0.15080640250813415,2341,1362,17,17,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1440_1363.png,0.19221584592316812,1440,1363,13,13,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2270_1408.png,0.20222837324961143,2270,1408,21,22,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1142_1555.png,0.2415303276163579,1142,1555,11,11,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_964_1560.png,0.15921261815252685,964,1560,17,17,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3463_1605.png,0.25547536913209457,3463,1605,15,14,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3208_1692.png,0.3144027488468251,3208,1692,11,12,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1950_1765.png,0.17012681691061485,1950,1765,23,23,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2517_1846.png,0.2395668381630175,2517,1846,14,15,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_657_1886.png,0.05590868846039464,657,1886,11,11,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_446_1985.png,0.12637236935315874,446,1985,11,11,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1484_2080.png,0.27140860645746634,1484,2080,14,14,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1721_2372.png,0.19317502106418827,1721,2372,14,15,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2489_2577.png,0.7623720419545763,2489,2577,14,9,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1408_2624.png,0.12825389589857808,1408,2624,16,16,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_4099_2630.png,0.18245815806803006,4099,2630,16,16,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2611_2639.png,0.27813401900574786,2611,2639,13,12,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1943_3128.png,0.24161422159955898,1943,3128,12,12,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1031_3212.png,0.31319937200496994,1031,3212,11,12,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1184_3239.png,0.1615656378590397,1184,3239,17,17,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_358_3266.png,0.14395909251840958,358,3266,13,13,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2324_3400.png,0.13874156065106305,2324,3400,15,15,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1446_3591.png,0.05146026751205792,1446,3591,18,18,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3429_3955.png,0.19257318539953133,3429,3955,14,14,128
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3058_4024.png,0.2331672525468583,3058,4024,11,12,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1467_895.png,0.08527638837921407,1467,895,22,21,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3476_1052.png,0.0,3476,1052,13,13,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2864_1264.png,0.2576042839194893,2864,1264,13,13,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2341_1362.png,0.16152579600486963,2341,1362,17,17,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1440_1363.png,0.07806499867374808,1440,1363,13,13,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2269_1408.png,0.1165568014068225,2269,1408,22,22,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1142_1555.png,0.0,1142,1555,11,11,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_964_1560.png,0.11470373667395653,964,1560,17,17,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3463_1605.png,0.12509640556669158,3463,1605,15,15,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3208_1692.png,0.3619122753029578,3208,1692,11,12,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1950_1765.png,0.09454421282938102,1950,1765,23,23,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2517_1847.png,0.1622476326998802,2517,1847,14,14,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_657_1886.png,0.19896735370610918,657,1886,11,11,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_446_1985.png,0.0,446,1985,11,11,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1484_2080.png,0.24251816239782933,1484,2080,14,14,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1721_2372.png,0.2063844111942356,1721,2372,14,14,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2433_2576.png,0.7692436068026255,2433,2576,14,9,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1408_2624.png,0.2213644510365919,1408,2624,16,16,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_4099_2630.png,0.18245815806803006,4099,2630,16,16,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2611_2639.png,0.30438030151818846,2611,2639,13,12,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1943_3128.png,0.17481774530385763,1943,3128,12,12,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1030_3212.png,0.1900652381301861,1030,3212,13,12,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1184_3239.png,0.01277616973995726,1184,3239,17,17,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_358_3266.png,0.17693975842077944,358,3266,13,13,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2324_3400.png,0.23835323057719165,2324,3400,15,15,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1446_3591.png,0.1635702928934652,1446,3591,18,19,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,128
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3058_4025.png,0.17320912774640418,3058,4025,11,11,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1467_895.png,0.09188407415377772,1467,895,22,21,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3476_1052.png,0.0,3476,1052,13,13,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2864_1264.png,0.1935524858241698,2864,1264,13,13,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2341_1362.png,0.10938049698603322,2341,1362,17,17,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1440_1363.png,0.15958091205376435,1440,1363,13,13,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2269_1408.png,0.1554821091488071,2269,1408,22,22,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1142_1555.png,0.0,1142,1555,11,11,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_964_1560.png,0.14232964510293478,964,1560,17,17,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3463_1605.png,0.27274285454332386,3463,1605,15,14,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3207_1692.png,0.21092817219795768,3207,1692,12,12,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1950_1765.png,0.12018154186818392,1950,1765,23,23,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2517_1846.png,0.3065630939106219,2517,1846,14,15,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_657_1886.png,0.19896735370610918,657,1886,11,11,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_446_1985.png,0.20865857722322811,446,1985,11,11,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1484_2081.png,0.164888566219539,1484,2081,14,13,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1721_2372.png,0.14605472497394267,1721,2372,14,15,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2378_2575.png,0.7704570034637108,2378,2575,14,9,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1408_2624.png,0.169701017687179,1408,2624,16,16,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_4099_2630.png,0.12597527047513152,4099,2630,16,16,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2611_2638.png,0.22601449315470906,2611,2638,13,13,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1943_3128.png,0.2482749039567943,1943,3128,12,12,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1030_3212.png,0.2528820038207288,1030,3212,12,12,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1184_3239.png,0.1840388346092523,1184,3239,17,17,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_358_3266.png,0.16522663307686233,358,3266,13,13,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2324_3400.png,0.22290773486064286,2324,3400,15,15,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1446_3591.png,0.05146026751205792,1446,3591,18,18,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,128
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3057_4025.png,0.23316725254685736,3057,4025,12,11,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1468_895.png,0.137779028382074,1468,895,21,21,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3476_1052.png,0.0,3476,1052,13,13,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2864_1264.png,0.2043713692328785,2864,1264,13,13,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2341_1362.png,0.15789448053711333,2341,1362,17,17,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1440_1363.png,0.24196352847809233,1440,1363,13,13,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2270_1408.png,0.2057812494861672,2270,1408,21,22,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1142_1555.png,0.26889097721230165,1142,1555,11,11,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_964_1560.png,0.10309460450800793,964,1560,17,17,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3463_1605.png,0.25002353396571325,3463,1605,15,14,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3207_1692.png,0.2121830632179329,3207,1692,12,12,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1950_1765.png,0.09842923407726538,1950,1765,23,23,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2516_1846.png,0.2851597243571771,2516,1846,15,15,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_657_1886.png,0.33229755885610046,657,1886,11,11,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_446_1985.png,0.12637236935315874,446,1985,11,11,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1484_2081.png,0.23051960325345963,1484,2081,14,13,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1721_2372.png,0.07959794463618829,1721,2372,14,15,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2322_2573.png,0.7704570034637108,2322,2573,14,9,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1408_2624.png,0.2091353389538994,1408,2624,16,16,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_4099_2630.png,0.18806462075134417,4099,2630,16,16,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2611_2639.png,0.2777014002164087,2611,2639,13,12,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1943_3128.png,0.28276216633256185,1943,3128,12,12,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1030_3212.png,0.10062050357690232,1030,3212,13,12,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1184_3239.png,0.0,1184,3239,17,17,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_358_3266.png,0.17693975842077944,358,3266,13,13,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2324_3400.png,0.24847611243595072,2324,3400,15,15,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_1446_3591.png,0.05146026751205792,1446,3591,18,18,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3429_3955.png,0.14965326886156438,3429,3955,14,14,128
Raw_Observation_032_Set3.tiff,star,star_Raw_Observation_032_Set3_3058_4025.png,0.13207455832587353,3058,4025,11,11,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1468_895.png,0.12650332002667494,1468,895,21,21,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3476_1052.png,0.0,3476,1052,13,13,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2864_1264.png,0.29144575297202796,2864,1264,13,12,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2341_1362.png,0.09110551322199908,2341,1362,17,17,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1440_1363.png,0.18713582449002544,1440,1363,13,13,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2270_1408.png,0.22765327479111663,2270,1408,21,22,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1142_1555.png,0.20181301791606104,1142,1555,11,11,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_964_1560.png,0.15921261815252685,964,1560,17,17,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3463_1605.png,0.2479475762397178,3463,1605,15,14,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3207_1692.png,0.13281557750605483,3207,1692,12,12,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1950_1765.png,0.045820329854449324,1950,1765,23,23,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2516_1846.png,0.2383647760535183,2516,1846,15,15,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_657_1886.png,0.19896735370610918,657,1886,11,11,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_446_1985.png,0.0,446,1985,11,11,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1484_2080.png,0.14970696191472696,1484,2080,14,14,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1721_2372.png,0.07959794463618829,1721,2372,14,15,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2311_2573.png,0.7662849569157556,2311,2573,14,9,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1408_2624.png,0.13370106830674128,1408,2624,16,16,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_4099_2630.png,0.22860183135714368,4099,2630,16,16,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2611_2638.png,0.20015943395163774,2611,2638,13,13,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1943_3128.png,0.20250373901836852,1943,3128,12,12,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1030_3212.png,0.30140077688885786,1030,3212,13,12,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1184_3239.png,0.12936499966177847,1184,3239,17,17,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_358_3266.png,0.14395909251840958,358,3266,13,13,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2324_3400.png,0.093969229845192,2324,3400,15,15,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_1446_3591.png,0.05146026751205792,1446,3591,18,18,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_2006_3695.png,0.1577034168422819,2006,3695,14,13,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,128
Raw_Observation_033_Set3.tiff,star,star_Raw_Observation_033_Set3_3058_4024.png,0.2331672525468583,3058,4024,11,12,128
Raw_Observation_034_Set4.tiff,star,star_Raw_Observation_034_Set4_3043_842.png,0.2142547684391076,3043,842,12,13,128
Raw_Observation_034_Set4.tiff,star,star_Raw_Observation_034_Set4_2298_1044.png,0.22127714959645978,2298,1044,12,12,128
Raw_Observation_034_Set4.tiff,star,star_Raw_Observation_034_Set4_2557_1711.png,0.20530295100566895,2557,1711,14,14,128
Raw_Observation_034_Set4.tiff,star,star_Raw_Observation_034_Set4_3030_1794.png,0.2675908802699495,3030,1794,13,12,128
Raw_Observation_035_Set4.tiff,star,star_Raw_Observation_035_Set4_3043_842.png,0.25564725373649616,3043,842,13,13,128
Raw_Observation_035_Set4.tiff,star,star_Raw_Observation_035_Set4_2298_1044.png,0.15741816447488058,2298,1044,12,12,128
Raw_Observation_035_Set4.tiff,star,star_Raw_Observation_035_Set4_2557_1710.png,0.1631039257080953,2557,1710,14,15,128
Raw_Observation_035_Set4.tiff,star,star_Raw_Observation_035_Set4_3030_1794.png,0.18388131836619087,3030,1794,13,13,128
Raw_Observation_035_Set4.tiff,streak,streak_Raw_Observation_035_Set4_2028_2717.png,0.9953467136046474,2028,2717,58,11,128
