image,object_type,object_name,eccentricity,bbox_x,bbox_y,bbox_width,bbox_height,centroid_x,centroid_y
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1950_1765.png,0.0984292340772653,1950,1765,23,23,1961.5,1776.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2517_1846.png,0.2721106533701957,2517,1846,14,15,2524.0,1853.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_657_1886.png,0.2349188040037888,657,1886,11,11,662.5,1891.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_446_1985.png,0.0,446,1985,11,11,451.5,1990.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1484_2081.png,0.2137485271505168,1484,2081,14,13,1491.0,2087.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1721_2372.png,0.0795979446361882,1721,2372,14,15,1728.0,2379.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2712_2582.png,0.7612857872792783,2712,2582,14,9,2719.0,2586.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1408_2624.png,0.1850229537955126,1408,2624,16,16,1416.0,2632.0
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_4099_2630.png,0.2077566543813167,4099,2630,16,16,4107.0,2638.0
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2611_2639.png,0.2728883811057639,2611,2639,13,12,2617.5,2645.0
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1943_3128.png,0.2375454449494769,1943,3128,12,12,1949.0,3134.0
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1030_3212.png,0.1006205035769023,1030,3212,13,12,1036.5,3218.0
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1184_3239.png,0.1346094530015915,1184,3239,17,17,1192.5,3247.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_358_3266.png,0.2580771651289805,358,3266,13,13,364.5,3272.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2324_3400.png,0.2484761124359507,2324,3400,15,15,2331.5,3407.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1446_3591.png,0.1135779065473026,1446,3591,18,19,1455.0,3600.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3057_4025.png,0.2366380506113127,3057,4025,12,11,3063.0,4030.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1467_895.png,0.0873129418730037,1467,895,22,21,1478.0,905.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2864_1264.png,0.2855412953193995,2864,1264,13,13,2870.5,1270.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2341_1362.png,0.1320595990148309,2341,1362,17,17,2349.5,1370.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1440_1363.png,0.1736644169618055,1440,1363,13,13,1446.5,1369.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2269_1408.png,0.1707606937078381,2269,1408,22,22,2280.0,1419.0
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1142_1555.png,0.0553467778326294,1142,1555,11,11,1147.5,1560.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_964_1560.png,0.1784159375247191,964,1560,17,17,972.5,1568.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3463_1605.png,0.0621648421584071,3463,1605,15,15,3470.5,1612.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1246_1634.png,0.1885308228430683,1246,1634,21,21,1256.5,1644.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3207_1692.png,0.3201243169343399,3207,1692,12,12,3213.0,1698.0
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1950_1765.png,0.1072383074122921,1950,1765,23,23,1961.5,1776.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2517_1846.png,0.2039695263137222,2517,1846,14,15,2524.0,1853.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_657_1886.png,0.1207488615444086,657,1886,11,11,662.5,1891.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_446_1985.png,0.2797559937922138,446,1985,11,11,451.5,1990.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1484_2081.png,0.2363778327108134,1484,2081,14,13,1491.0,2087.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1721_2372.png,0.1460547249739426,1721,2372,14,15,1728.0,2379.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2656_2581.png,0.7722261077169464,2656,2581,14,9,2663.0,2585.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1408_2624.png,0.2812728943102497,1408,2624,16,16,1416.0,2632.0
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_4099_2630.png,0.2208510100167206,4099,2630,16,16,4107.0,2638.0
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2611_2639.png,0.1984885566560049,2611,2639,13,12,2617.5,2645.0
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1943_3128.png,0.0441763505736033,1943,3128,12,12,1949.0,3134.0
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1030_3212.png,0.1006205035769023,1030,3212,13,12,1036.5,3218.0
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1184_3239.png,0.1344775651158178,1184,3239,17,17,1192.5,3247.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_358_3266.png,0.1604594977526527,358,3266,13,13,364.5,3272.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2324_3400.png,0.2484761124359507,2324,3400,15,15,2331.5,3407.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1446_3591.png,0.1524187783122491,1446,3591,18,19,1455.0,3600.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3429_3955.png,0.1925731853995313,3429,3955,14,14,3436.0,3962.0
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3058_4024.png,0.2331672525468583,3058,4024,11,12,3063.5,4030.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1467_895.png,0.1732120001927362,1467,895,22,21,1478.0,905.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2864_1264.png,0.1769397584207794,2864,1264,13,13,2870.5,1270.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2341_1362.png,0.1093804969860322,2341,1362,17,17,2349.5,1370.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1440_1363.png,0.1871358244900254,1440,1363,13,13,1446.5,1369.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2269_1408.png,0.1945170425228337,2269,1408,22,22,2280.0,1419.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1142_1555.png,0.2359529279095777,1142,1555,11,11,1147.5,1560.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_964_1560.png,0.1631394983085214,964,1560,17,17,972.5,1568.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3463_1605.png,0.2133795979777228,3463,1605,15,14,3470.5,1612.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3207_1692.png,0.2121830632179329,3207,1692,12,12,3213.0,1698.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1950_1765.png,0.1134204076332636,1950,1765,23,23,1961.5,1776.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2517_1846.png,0.2478305523606233,2517,1846,14,15,2524.0,1853.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_657_1886.png,0.2396146533860701,657,1886,11,11,662.5,1891.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_446_1985.png,0.2086585772232276,446,1985,11,11,451.5,1990.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1484_2081.png,0.2663812077562251,1484,2081,14,13,1491.0,2087.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1721_2372.png,0.1460547249739426,1721,2372,14,15,1728.0,2379.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2600_2580.png,0.8073312194208626,2600,2580,14,8,2607.0,2584.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1408_2624.png,0.2236801203445599,1408,2624,16,16,1416.0,2632.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_4099_2630.png,0.2208510100167206,4099,2630,16,16,4107.0,2638.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2611_2639.png,0.1420921111468087,2611,2639,13,12,2617.5,2645.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1943_3128.png,0.1748177453038576,1943,3128,12,12,1949.0,3134.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1031_3212.png,0.179880633886435,1031,3212,12,12,1037.0,3218.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1184_3239.png,0.1330918068227477,1184,3239,17,17,1192.5,3247.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_358_3266.png,0.2580771651289805,358,3266,13,13,364.5,3272.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2324_3400.png,0.093969229845192,2324,3400,15,15,2331.5,3407.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3429_3955.png,0.1496532688615643,3429,3955,14,14,3436.0,3962.0
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3058_4024.png,0.2196495048481004,3058,4024,11,12,3063.5,4030.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1467_895.png,0.1621142172422478,1467,895,22,21,1478.0,905.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2864_1264.png,0.3038265400796589,2864,1264,13,13,2870.5,1270.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2341_1362.png,0.2263377019405649,2341,1362,17,17,2349.5,1370.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1440_1363.png,0.1504102797193037,1440,1363,13,13,1446.5,1369.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2270_1408.png,0.1987390864203334,2270,1408,21,22,2280.5,1419.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1142_1555.png,0.2359529279095777,1142,1555,11,11,1147.5,1560.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_964_1560.png,0.1574948184293678,964,1560,17,17,972.5,1568.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3463_1605.png,0.2500235339657132,3463,1605,15,14,3470.5,1612.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3207_1692.png,0.2681393020488686,3207,1692,12,12,3213.0,1698.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1950_1765.png,0.1302266863164303,1950,1765,23,23,1961.5,1776.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2517_1846.png,0.2395668381630175,2517,1846,14,15,2524.0,1853.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_657_1886.png,0.1989673537061091,657,1886,11,11,662.5,1891.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_446_1985.png,0.1688063905384633,446,1985,11,11,451.5,1990.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1484_2081.png,0.2766631843682505,1484,2081,14,13,1491.0,2087.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1721_2372.png,0.182851770427068,1721,2372,14,14,1728.0,2379.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2545_2578.png,0.753683315397434,2545,2578,14,9,2552.0,2582.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1408_2624.png,0.0705429760197378,1408,2624,16,16,1416.0,2632.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_4099_2630.png,0.2208510100167206,4099,2630,16,16,4107.0,2638.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2611_2639.png,0.2257961237030365,2611,2639,13,12,2617.5,2645.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1943_3128.png,0.2962125146334717,1943,3128,12,12,1949.0,3134.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1030_3212.png,0.1721670644964824,1030,3212,13,12,1036.5,3218.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1184_3239.png,0.1330918068227477,1184,3239,17,17,1192.5,3247.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_358_3266.png,0.2368230317817234,358,3266,13,13,364.5,3272.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2324_3400.png,0.2789095858130617,2324,3400,15,15,2331.5,3407.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1446_3591.png,0.0911914643599696,1446,3591,18,18,1455.0,3600.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3058_4025.png,0.1732091277464041,3058,4025,11,11,3063.5,4030.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1467_895.png,0.1036810768232172,1467,895,22,21,1478.0,905.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3476_1052.png,0.1664905636285101,3476,1052,13,13,3482.5,1058.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2864_1264.png,0.2576042839194893,2864,1264,13,13,2870.5,1270.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2341_1362.png,0.1508064025081341,2341,1362,17,17,2349.5,1370.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1440_1363.png,0.1922158459231681,1440,1363,13,13,1446.5,1369.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2270_1408.png,0.2022283732496114,2270,1408,21,22,2280.5,1419.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1142_1555.png,0.2415303276163579,1142,1555,11,11,1147.5,1560.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_964_1560.png,0.1592126181525268,964,1560,17,17,972.5,1568.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3463_1605.png,0.2554753691320945,3463,1605,15,14,3470.5,1612.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3208_1692.png,0.3144027488468251,3208,1692,11,12,3213.5,1698.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1950_1765.png,0.1701268169106148,1950,1765,23,23,1961.5,1776.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2517_1846.png,0.2395668381630175,2517,1846,14,15,2524.0,1853.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_657_1886.png,0.0559086884603946,657,1886,11,11,662.5,1891.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_446_1985.png,0.1263723693531587,446,1985,11,11,451.5,1990.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1484_2080.png,0.2714086064574663,1484,2080,14,14,1491.0,2087.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1721_2372.png,0.1931750210641882,1721,2372,14,15,1728.0,2379.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2489_2577.png,0.7623720419545763,2489,2577,14,9,2496.0,2581.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1408_2624.png,0.128253895898578,1408,2624,16,16,1416.0,2632.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_4099_2630.png,0.18245815806803,4099,2630,16,16,4107.0,2638.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2611_2639.png,0.2781340190057478,2611,2639,13,12,2617.5,2645.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1943_3128.png,0.2416142215995589,1943,3128,12,12,1949.0,3134.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1031_3212.png,0.3131993720049699,1031,3212,11,12,1036.5,3218.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1184_3239.png,0.1615656378590397,1184,3239,17,17,1192.5,3247.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_358_3266.png,0.1439590925184095,358,3266,13,13,364.5,3272.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2324_3400.png,0.138741560651063,2324,3400,15,15,2331.5,3407.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3429_3955.png,0.1925731853995313,3429,3955,14,14,3436.0,3962.0
Raw_Observation_029_Set3.tiff,star,star_Raw_Observation_029_Set3_3058_4024.png,0.2331672525468583,3058,4024,11,12,3063.5,4030.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1467_895.png,0.085276388379214,1467,895,22,21,1478.0,905.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2864_1264.png,0.2576042839194893,2864,1264,13,13,2870.5,1270.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2341_1362.png,0.1615257960048696,2341,1362,17,17,2349.5,1370.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1440_1363.png,0.078064998673748,1440,1363,13,13,1446.5,1369.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2269_1408.png,0.1165568014068225,2269,1408,22,22,2280.0,1419.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1142_1555.png,0.0,1142,1555,11,11,1147.5,1560.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_964_1560.png,0.1147037366739565,964,1560,17,17,972.5,1568.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3463_1605.png,0.1250964055666915,3463,1605,15,15,3470.5,1612.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3208_1692.png,0.3619122753029578,3208,1692,11,12,3213.5,1698.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1950_1765.png,0.094544212829381,1950,1765,23,23,1961.5,1776.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2517_1847.png,0.1622476326998802,2517,1847,14,14,2524.0,1854.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_657_1886.png,0.1989673537061091,657,1886,11,11,662.5,1891.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_446_1985.png,0.0,446,1985,11,11,451.5,1990.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1484_2080.png,0.2425181623978293,1484,2080,14,14,1491.0,2087.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1721_2372.png,0.2063844111942356,1721,2372,14,14,1728.0,2379.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2433_2576.png,0.7692436068026255,2433,2576,14,9,2440.0,2580.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1408_2624.png,0.2213644510365919,1408,2624,16,16,1416.0,2632.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_4099_2630.png,0.18245815806803,4099,2630,16,16,4107.0,2638.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2611_2639.png,0.3043803015181884,2611,2639,13,12,2617.5,2645.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1943_3128.png,0.1748177453038576,1943,3128,12,12,1949.0,3134.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1030_3212.png,0.1900652381301861,1030,3212,13,12,1036.5,3218.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1184_3239.png,0.0127761697399572,1184,3239,17,17,1192.5,3247.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_358_3266.png,0.1769397584207794,358,3266,13,13,364.5,3272.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2324_3400.png,0.2383532305771916,2324,3400,15,15,2331.5,3407.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_1446_3591.png,0.1635702928934652,1446,3591,18,19,1455.0,3600.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_030_Set3.tiff,star,star_Raw_Observation_030_Set3_3058_4025.png,0.1732091277464041,3058,4025,11,11,3063.5,4030.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1467_895.png,0.0918840741537777,1467,895,22,21,1478.0,905.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2864_1264.png,0.1935524858241698,2864,1264,13,13,2870.5,1270.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2341_1362.png,0.1093804969860332,2341,1362,17,17,2349.5,1370.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1440_1363.png,0.1595809120537643,1440,1363,13,13,1446.5,1369.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2269_1408.png,0.1554821091488071,2269,1408,22,22,2280.0,1419.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1142_1555.png,0.0,1142,1555,11,11,1147.5,1560.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_964_1560.png,0.1423296451029347,964,1560,17,17,972.5,1568.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3463_1605.png,0.2727428545433238,3463,1605,15,14,3470.5,1612.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_3207_1692.png,0.2109281721979576,3207,1692,12,12,3213.0,1698.0
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1950_1765.png,0.1201815418681839,1950,1765,23,23,1961.5,1776.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2517_1846.png,0.3065630939106219,2517,1846,14,15,2524.0,1853.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_657_1886.png,0.1989673537061091,657,1886,11,11,662.5,1891.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_446_1985.png,0.2086585772232281,446,1985,11,11,451.5,1990.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1484_2081.png,0.164888566219539,1484,2081,14,13,1491.0,2087.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_1721_2372.png,0.1460547249739426,1721,2372,14,15,1728.0,2379.5
Raw_Observation_031_Set3.tiff,star,star_Raw_Observation_031_Set3_2378_2575.png,0.7704570034637108,2378,2575,14,9,2385.0,2579.5
